530
-4412             Xi(cc)+b                  0       3.5189         2       -1      -1      0
445               chic2(1P)0                0       3.5562         5       0       0       0
100441            etac(2S)0                 0       3.637          1       0       0       0
100443            psi(2S)0                  0       3.68609        3       0       0       0
1000020040        Alpha                     0       3.72738        1       4       2       0
-1000020040       Alphab                    0       3.72738        1       -4      -2      0
1010020040        HyperHelium               0       3.92119        1       4       2       -1
-1010020040       HyperHeliumb              0       3.92119        1       -4      -2      1
1010010040        HyperHydrogen             0       3.9225         1       4       1       -1
-1010010040       HyperHydrogenb            0       3.9225         1       -4      -1      1
100445            chic2(2P)0                0       3.929          5       0       0       0
9000443           psi(4040)0                0       4.039          3       0       0       0
9010443           psi(4160)0                0       4.153          3       0       0       0
9020443           psi(4415)0                0       4.421          3       0       0       0
1010020050        HyperHelium5              0       4.8399         2       5       2       -1
-1010020050       HyperHelium5b             0       4.8399         2       -5      -2      1
521               B+                        0       5.27915        1       0       1       0
-521              B+b                       0       5.27915        1       0       -1      0
513               B*0                       0       5.27953        3       0       0       0
523               B*+                       0       5.27953        3       0       1       0
511               B0                        0       5.27953        1       0       0       0
-523              B*+b                      0       5.27953        3       0       -1      0
531               Bs0                       0       5.3663         1       0       0       -1
533               Bs*0                      0       5.3663         3       0       0       -1
-533              Bs*0b                     0       5.3663         3       0       0       1
-531              Bs0b                      0       5.3663         1       0       0       1
5122              Lambdab0                  0       5.6202         2       1       0       0
